Table Name,ID,Parent ID,Change Type,Attribute,Original Value,New Value
Audit History,165225043,N/A,INSERT,,,
OH Primary,216937749,N/A,UPDATE,installed_length,110,106
OH Primary,216948241,N/A,UPDATE,installed_length,165,162
OH Primary,216948305,N/A,UPDATE,installed_length,180,177
Audit History,165218269,N/A,INSERT,,,
Primary Wire,476801783,216946846,UPDATE,insulation,WP,BARE
Audit History,165221217,N/A,INSERT,,,
Audit History,165221249,N/A,INSERT,,,
Primary Wire,216957403,216957400,UPDATE,insulation,WP,BARE
Primary Wire,216957403,216957400,UPDATE,status,Existing,Deleted
OH Primary,216957243,N/A,UPDATE,installed_length,100,96
Audit History,165217428,N/A,INSERT,,,
Audit History,165216731,N/A,INSERT,,,
Audit History,165216763,N/A,INSERT,,,
Audit History,165218285,N/A,INSERT,,,
Audit History,165217648,N/A,INSERT,,,
Audit History,165218313,N/A,INSERT,,,
Audit History,165218377,N/A,INSERT,,,
OH Transformer Bank,237925316,N/A,UPDATE,facility_tag_x,785,55
OH Transformer Bank,237925316,N/A,UPDATE,facility_tag_y,73,27
OH Transformer Bank,237925316,N/A,UPDATE,xcel_energy_device_id,3 - 2150 - 785 - 136 - 073,3 - 2150 - 55 - 136 - 27
OH Transformer Bank,237925316,N/A,UPDATE,xcel_energy_field_stencil,785 - 073,55 - 27
OH Transformer Bank,237925316,N/A,GEOM UPDATE,actual_location,point (1),"point (2) - Moved 114' 6.88"""
OH Transformer Bank,237925316,N/A,GEOM UPDATE,bank_phasing_text,simple_point (1),"simple_point (2) - Moved 73' 3.68"""
OH Transformer Bank,237925316,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 73' 3.68"""
OH Transformer Bank,237925316,N/A,GEOM UPDATE,config_text,simple_point (1),"simple_point (2) - Moved 73' 3.68"""
OH Primary,216948345,N/A,UPDATE,installed_length,121,127
Pole,229491247,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229629702,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165215799,N/A,INSERT,,,
Audit History,165215831,N/A,INSERT,,,
Primary Wire,216954274,216954273,UPDATE,phase,A,B
Audit History,165221098,N/A,INSERT,,,
Audit History,165220938,N/A,INSERT,,,
Audit History,165220874,N/A,INSERT,,,
Pole Attachment,457807589,391812033,UPDATE,status,Existing,Deleted
OH Fuse,233885538,N/A,UPDATE,type,Unknown,Cutout
OH Fuse,233885570,N/A,UPDATE,facility_tag_x,unset,467
OH Fuse,233885570,N/A,UPDATE,facility_tag_y,unset,951
OH Fuse,233885570,N/A,UPDATE,map_unit_x,unset,2149
OH Fuse,233885570,N/A,UPDATE,map_unit_y,unset,137
OH Fuse,233885570,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 112' 4.12"""
OH Fuse,233885570,N/A,GEOM UPDATE,actual_location,point (1),"point (2) - Moved 94' 8.81"""
Cable Segment Delta,527634018,N/A,INSERT,,,
Cable Segment Delta,527634050,N/A,INSERT,,,
Cable Segment Delta,527634082,N/A,INSERT,,,
Cable Segment Delta,527634114,N/A,INSERT,,,
Primary Wire,216964583,216964582,UPDATE,status,Existing,Deleted
Audit History,165221436,N/A,INSERT,,,
Audit History,165221468,N/A,INSERT,,,
Audit History,165215837,N/A,INSERT,,,
Audit History,165215869,N/A,INSERT,,,
OH Primary,221589211,N/A,UPDATE,installed_length,44,10
Cable Segment Delta,527633787,N/A,INSERT,,,
OH Fuse Unit,527634452,234051067,INSERT,,,
OH Fuse Unit,527634484,527634335,INSERT,,,
Cable Segment Delta,527633819,N/A,INSERT,,,
Primary Wire,216954557,216954554,UPDATE,insulation,WP,BARE
Primary Wire,216955158,216955157,UPDATE,insulation,Unknown,WP
Audit History,165217928,N/A,INSERT,,,
Pole,229663979,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,164804620,N/A,INSERT,,,
OH Primary,216821445,N/A,UPDATE,installed_length,105,101
OH Primary,216956294,N/A,UPDATE,installed_length,74,63
OH Primary,216964889,N/A,UPDATE,installed_length,101,98
Audit History,165224978,N/A,INSERT,,,
Audit History,165225138,N/A,INSERT,,,
Audit History,165225202,N/A,INSERT,,,
Cable Segment Delta,527634725,N/A,INSERT,,,
Cable Segment Delta,527634757,N/A,INSERT,,,
OH Primary,216946846,N/A,UPDATE,installed_length,110,109
Audit History,165216538,N/A,INSERT,,,
Audit History,165217459,N/A,INSERT,,,
Audit History,165218060,N/A,INSERT,,,
Audit History,165218252,N/A,INSERT,,,
Pole,229647860,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral Low
Audit History,165215926,N/A,INSERT,,,
Audit History,165215958,N/A,INSERT,,,
Audit History,165215990,N/A,INSERT,,,
OH Primary,216947726,N/A,UPDATE,installed_length,84,82
Audit History,165222693,N/A,INSERT,,,
Audit History,165222757,N/A,INSERT,,,
Audit History,165222821,N/A,INSERT,,,
Audit History,165220304,N/A,INSERT,,,
Audit History,165220336,N/A,INSERT,,,
Pole,230816649,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Audit History,165220969,N/A,INSERT,,,
Cable Segment Delta,527634010,N/A,INSERT,,,
Cable Segment Delta,527634707,N/A,INSERT,,,
Cable Segment Delta,527634739,N/A,INSERT,,,
Audit History,165217620,N/A,INSERT,,,
Pole,229665303,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527634017,N/A,INSERT,,,
Cable Segment Delta,527634049,N/A,INSERT,,,
Cable Segment Delta,527634081,N/A,INSERT,,,
Audit History,165218403,N/A,INSERT,,,
OH Primary,216964582,N/A,UPDATE,status,Existing,Deleted
OH Primary,216964582,N/A,UPDATE,calculated_length,26.32,unset
Cable Segment Delta,527634682,N/A,INSERT,,,
Cable Segment Delta,527634219,N/A,INSERT,,,
Cable Segment Delta,527634411,N/A,INSERT,,,
Cable Segment Delta,527634026,N/A,INSERT,,,
Cable Segment Delta,527634058,N/A,INSERT,,,
Cable Segment Delta,527633690,N/A,INSERT,,,
Cable Segment Delta,527633786,N/A,INSERT,,,
Cable Segment Delta,527633818,N/A,INSERT,,,
Cable Segment Delta,527633850,N/A,INSERT,,,
Primary Wire,216954556,216954554,UPDATE,insulation,WP,BARE
UG Primary,216956871,N/A,UPDATE,calculated_length,198.4,101.3
UG Primary,216956871,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
OH Primary,216821355,N/A,UPDATE,installed_length,77,65
Audit History,165216768,N/A,INSERT,,,
Audit History,165216800,N/A,INSERT,,,
Audit History,165216832,N/A,INSERT,,,
Pole,229663217,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Primary Wire,410071152,410071138,UPDATE,status,Existing,Deleted
OH Primary,216965087,N/A,UPDATE,installed_length,90,93
OH Primary,216965119,N/A,UPDATE,installed_length,53,39
Audit History,165221344,N/A,INSERT,,,
Primary Wire,216957401,216957400,UPDATE,status,Existing,Deleted
OH Primary,216958731,N/A,UPDATE,installed_length,107,105
Audit History,165216761,N/A,INSERT,,,
Audit History,165218283,N/A,INSERT,,,
Audit History,165217394,N/A,INSERT,,,
Audit History,165217522,N/A,INSERT,,,
Pole,229649157,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229649381,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,216954713,N/A,UPDATE,installed_length,101,99
OH Primary,216954713,N/A,UPDATE,phase_designation,A,B
OH Primary,216954713,N/A,UPDATE,phase_orientation,A,B
Audit History,165215829,N/A,INSERT,,,
Audit History,165215861,N/A,INSERT,,,
Pole,229491277,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Audit History,165215893,N/A,INSERT,,,
OH Primary,216954337,N/A,UPDATE,phase_orientation,ABC,BAC
Audit History,165221825,N/A,INSERT,,,
Audit History,165220872,N/A,INSERT,,,
Audit History,165220904,N/A,INSERT,,,
Pole,229640180,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Transformer Bank Unit,115612769,115612756,UPDATE,phase,A,B
Cable Segment Delta,527634112,N/A,INSERT,,,
Cable Segment Delta,527634144,N/A,INSERT,,,
Pole,229648926,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,216954690,216954689,UPDATE,phase,A,B
Audit History,165221081,N/A,INSERT,,,
OH Primary,216958627,N/A,UPDATE,installed_length,96,95
OH Primary,216958659,N/A,UPDATE,installed_length,102,101
Audit History,165221466,N/A,INSERT,,,
OH Primary,216957545,N/A,UPDATE,installed_length,109,108
OH Fuse,233885369,N/A,UPDATE,phase_designation,A,B
OH Fuse,233885369,N/A,UPDATE,normal_position,CNN,NCN
OH Switch,527634546,N/A,INSERT,,,
OH Transformer Bank Unit,527633785,237541263,INSERT,,,
Cable Segment Delta,527633689,N/A,INSERT,,,
Cable Segment Delta,527633817,N/A,INSERT,,,
Primary Wire,216954395,216954391,UPDATE,status,Existing,Deleted
Primary Wire,216954555,216954554,UPDATE,insulation,WP,BARE
Cable Segment Delta,527633937,N/A,INSERT,,,
Audit History,164804618,N/A,INSERT,,,
Primary Wire,476834934,220551858,UPDATE,status,Existing,Deleted
Audit History,165221007,N/A,INSERT,,,
Audit History,165221039,N/A,INSERT,,,
Audit History,165221071,N/A,INSERT,,,
Audit History,165225040,N/A,INSERT,,,
Audit History,165225104,N/A,INSERT,,,
Pole,229647200,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Primary Wire,216957336,216957335,UPDATE,insulation,WP,BARE
OH Primary,216957400,N/A,UPDATE,installed_length,65,67
OH Primary,216957400,N/A,UPDATE,nominal_voltage,13200 Volts,7620 Volts
OH Primary,216957400,N/A,UPDATE,phase_designation,ABC,B
OH Primary,216957400,N/A,UPDATE,phase_orientation,CBA,B
Audit History,165216536,N/A,INSERT,,,
Audit History,165216728,N/A,INSERT,,,
Audit History,165218058,N/A,INSERT,,,
Audit History,165218250,N/A,INSERT,,,
Audit History,165218408,N/A,INSERT,,,
Primary Wire,216821434,216821433,UPDATE,insulation,WP,BARE
OH Primary,216967700,N/A,UPDATE,installed_length,18,16
Cable Segment Delta,527634730,N/A,INSERT,,,
Audit History,165215988,N/A,INSERT,,,
Audit History,165215924,N/A,INSERT,,,
Audit History,165215956,N/A,INSERT,,,
OH Transformer Bank Unit,476490887,236319144,UPDATE,phase,A,C
UG Primary,418399228,N/A,UPDATE,calculated_length,261.8,276.6
UG Primary,418399228,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 15' 9.54"""
Audit History,165221031,N/A,INSERT,,,
Audit History,165221063,N/A,INSERT,,,
Audit History,165220302,N/A,INSERT,,,
Pole,229640115,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229664723,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Cable Segment Delta,527633911,N/A,INSERT,,,
Cable Segment Delta,527634512,N/A,INSERT,,,
Audit History,165218485,N/A,INSERT,,,
Audit History,165217564,N/A,INSERT,,,
Pole,229491838,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165220672,N/A,INSERT,,,
Pole Attachment,375337338,229662585,UPDATE,status,Existing,Deleted
Pole Attachment,375316271,229491829,UPDATE,status,Existing,Deleted
OH Primary,216820501,N/A,UPDATE,type,1 Phase,3 Phase
OH Primary,216820501,N/A,UPDATE,installed_length,86,83
OH Primary,216820501,N/A,UPDATE,nominal_voltage,7620 Volts,13200 Volts
OH Primary,216820501,N/A,UPDATE,phase_designation,C,ABC
OH Primary,216820501,N/A,UPDATE,phase_orientation,C,ABC
OH Primary,216955956,N/A,UPDATE,installed_length,56,46
Cable Segment Delta,527633688,N/A,INSERT,,,
Cable Segment Delta,527633784,N/A,INSERT,,,
Cable Segment Delta,527633816,N/A,INSERT,,,
OH Fuse Unit,462808490,462808477,UPDATE,status,Existing,Deleted
Pole,229665314,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229664641,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
OH Transformer Bank Unit,237462097,237462086,UPDATE,phase,A,C
Primary Wire,216821314,216821313,UPDATE,insulation,WP,BARE
Primary Wire,476834933,220551858,UPDATE,status,Existing,Deleted
Primary Wire,410071150,410071138,UPDATE,status,Existing,Deleted
OH Switch,417881157,N/A,UPDATE,status,Existing,Deleted
Audit History,165224975,N/A,INSERT,,,
Audit History,165225007,N/A,INSERT,,,
Audit History,165225135,N/A,INSERT,,,
Primary Wire,216957431,216957428,UPDATE,insulation,WP,BARE
Audit History,165217520,N/A,INSERT,,,
Audit History,165218281,N/A,INSERT,,,
Audit History,165216759,N/A,INSERT,,,
Audit History,164806068,N/A,INSERT,,,
OH Primary,263464902,N/A,UPDATE,installed_length,52,53
OH Primary,263464902,N/A,UPDATE,phase_orientation,ABC,CBA
Pole,229647697,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229647729,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229647761,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral Low
Pole,230991335,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165215827,N/A,INSERT,,,
Audit History,165215859,N/A,INSERT,,,
Audit History,165215891,N/A,INSERT,,,
Audit History,165215763,N/A,INSERT,,,
Pole,229665972,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,164806044,N/A,INSERT,,,
Audit History,164806076,N/A,INSERT,,,
Audit History,165220934,N/A,INSERT,,,
Audit History,165221094,N/A,INSERT,,,
Audit History,165218587,N/A,INSERT,,,
Pole,229629675,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Audit History,165220639,N/A,INSERT,,,
Audit History,165220767,N/A,INSERT,,,
Audit History,165220799,N/A,INSERT,,,
Audit History,165215835,N/A,INSERT,,,
Pole Attachment,375316270,229491829,UPDATE,status,Existing,Deleted
Electric XY,82788503,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 0' 2.01"""
Cable Segment Delta,527633929,N/A,INSERT,,,
Cable Segment Delta,527633961,N/A,INSERT,,,
OH Fuse Unit,527634448,527634324,INSERT,,,
OH Fuse Unit,527634480,527634335,INSERT,,,
Edist Device Feeder,527634544,N/A,INSERT,,,
Cable Segment Delta,527633687,N/A,INSERT,,,
Primary Wire,216956740,216956737,UPDATE,insulation,WP,BARE
Primary Wire,216956804,216956801,UPDATE,insulation,WP,BARE
Primary Wire,216956836,216956833,UPDATE,insulation,WP,BARE
Pole,229662389,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,164804616,N/A,INSERT,,,
OH Primary,216821313,N/A,UPDATE,installed_length,136,137
OH Primary,216821409,N/A,UPDATE,installed_length,84,92
Primary Wire,476834932,220551858,UPDATE,status,Existing,Deleted
OH Transformer Bank Unit,236264537,236264526,UPDATE,phase,A,B
OH Transformer Bank,236264505,N/A,UPDATE,phase_designation,A,B
OH Primary,216964188,N/A,UPDATE,installed_length,35,34
Audit History,165225038,N/A,INSERT,,,
Audit History,165225102,N/A,INSERT,,,
Audit History,165225166,N/A,INSERT,,,
OH Primary,216948428,N/A,UPDATE,installed_length,152,149
OH Primary,216948460,N/A,UPDATE,installed_length,102,103
Primary Wire,216956509,216956508,UPDATE,phase,B,A
Primary Wire,216957270,216957268,UPDATE,insulation,WP,BARE
Audit History,165216534,N/A,INSERT,,,
Audit History,165216726,N/A,INSERT,,,
Audit History,165217391,N/A,INSERT,,,
Audit History,165217455,N/A,INSERT,,,
Pole,229647632,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Transformer Bank,108530946,N/A,UPDATE,phase_designation,A,B
Audit History,165215986,N/A,INSERT,,,
Audit History,165215922,N/A,INSERT,,,
Audit History,165215954,N/A,INSERT,,,
Audit History,165220965,N/A,INSERT,,,
Audit History,165220997,N/A,INSERT,,,
Audit History,165221029,N/A,INSERT,,,
Cable Segment Delta,527633945,N/A,INSERT,,,
Cable Segment Delta,527633977,N/A,INSERT,,,
Cable Segment Delta,527634009,N/A,INSERT,,,
Pole,229640081,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral Low
Pole,373105738,N/A,UPDATE,status,Existing,Deleted
Audit History,165218369,N/A,INSERT,,,
Audit History,165218433,N/A,INSERT,,,
Audit History,165218497,N/A,INSERT,,,
Audit History,165217704,N/A,INSERT,,,
Audit History,165220670,N/A,INSERT,,,
Audit History,165220702,N/A,INSERT,,,
Audit History,165220830,N/A,INSERT,,,
Audit History,165221463,N/A,INSERT,,,
OH Fuse Unit,233885366,233885358,UPDATE,phase,A,B
OH Fuse,233885270,N/A,UPDATE,type,Unknown,Cutout
Primary Wire,216956115,216956112,UPDATE,insulation,WP,BARE
Cable Segment Delta,527633686,N/A,INSERT,,,
Cable Segment Delta,527633750,N/A,INSERT,,,
Cable Segment Delta,527633782,N/A,INSERT,,,
Cable Segment Delta,527633814,N/A,INSERT,,,
Primary Wire,216956835,216956833,UPDATE,insulation,WP,BARE
OH Transformer Bank,236319739,N/A,UPDATE,output_voltage,Unknown,'120/240'
Pole,229662356,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
OH Primary,216947895,N/A,UPDATE,installed_length,150,145
Audit History,165224973,N/A,INSERT,,,
OH Primary,216948331,N/A,UPDATE,installed_length,104,103
OH Primary,216948363,N/A,UPDATE,installed_length,87,88
OH Primary,216948363,N/A,UPDATE,phase_orientation,ABC,ACB
Primary Wire,216957269,216957268,UPDATE,insulation,WP,BARE
Primary Wire,216957429,216957428,UPDATE,insulation,WP,BARE
Primary Wire,216957365,216957364,UPDATE,insulation,WP,BARE
Audit History,165216757,N/A,INSERT,,,
Audit History,165217486,N/A,INSERT,,,
Audit History,165216065,N/A,INSERT,,,
Audit History,165216161,N/A,INSERT,,,
Pole,229665393,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Transformer Bank,237329577,N/A,GEOM UPDATE,bank_phasing_text,simple_point (1),"simple_point (2) - Moved 10' 11.78"""
OH Transformer Bank,237329577,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 10' 11.78"""
OH Transformer Bank,237329577,N/A,GEOM UPDATE,config_text,simple_point (1),"simple_point (2) - Moved 10' 11.78"""
OH Primary,216821433,N/A,UPDATE,installed_length,100,97
Audit History,165215857,N/A,INSERT,,,
Audit History,165215761,N/A,INSERT,,,
Audit History,165215889,N/A,INSERT,,,
Audit History,165215793,N/A,INSERT,,,
Pole,401523566,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165216766,N/A,INSERT,,,
Cable Segment Delta,527634090,N/A,INSERT,,,
Cable Segment Delta,527634122,N/A,INSERT,,,
Audit History,165220868,N/A,INSERT,,,
Audit History,165220900,N/A,INSERT,,,
Audit History,165220932,N/A,INSERT,,,
Primary Wire,476802099,216965045,UPDATE,insulation,WP,BARE
Pole,229640016,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229649018,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229491739,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229491899,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
OH Transformer Bank,236319144,N/A,UPDATE,phase_designation,A,C
Audit History,165221840,N/A,INSERT,,,
Audit History,165220286,N/A,INSERT,,,
Audit History,165220318,N/A,INSERT,,,
Audit History,165220350,N/A,INSERT,,,
Audit History,165220797,N/A,INSERT,,,
Audit History,165220637,N/A,INSERT,,,
Audit History,165220765,N/A,INSERT,,,
Audit History,165221430,N/A,INSERT,,,
Cable Segment Delta,527634478,N/A,INSERT,,,
Edist Device Feeder,527634542,N/A,INSERT,,,
Cable Segment Delta,527633685,N/A,INSERT,,,
Cable Segment Delta,527633749,N/A,INSERT,,,
Primary Wire,216956834,216956833,UPDATE,insulation,WP,BARE
Cable Segment Delta,527633935,N/A,INSERT,,,
Cable Segment Delta,527633967,N/A,INSERT,,,
Primary Wire,216956898,216956895,UPDATE,insulation,WP,BARE
Audit History,164804614,N/A,INSERT,,,
Audit History,165220973,N/A,INSERT,,,
Audit History,165221005,N/A,INSERT,,,
Audit History,165225164,N/A,INSERT,,,
Audit History,165225196,N/A,INSERT,,,
Audit History,165225036,N/A,INSERT,,,
Primary Wire,216946904,216946903,UPDATE,insulation,WP,BARE
Audit History,165215901,N/A,INSERT,,,
Primary Wire,216957204,216957202,UPDATE,insulation,WP,BARE
OH Primary,216957268,N/A,UPDATE,installed_length,82,81
OH Primary,216957364,N/A,UPDATE,installed_length,113,109
Audit History,165217453,N/A,INSERT,,,
Audit History,165217517,N/A,INSERT,,,
Audit History,165218246,N/A,INSERT,,,
Audit History,165218278,N/A,INSERT,,,
Audit History,165215984,N/A,INSERT,,,
Primary Wire,347704310,347704304,UPDATE,insulation,BARE,WP
Audit History,165215920,N/A,INSERT,,,
Audit History,165215952,N/A,INSERT,,,
Audit History,165218616,N/A,INSERT,,,
Audit History,165218648,N/A,INSERT,,,
Audit History,165218680,N/A,INSERT,,,
Audit History,165220330,N/A,INSERT,,,
Pole,229649714,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229650443,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229491866,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165220700,N/A,INSERT,,,
Audit History,165220732,N/A,INSERT,,,
Audit History,165220828,N/A,INSERT,,,
Audit History,165220860,N/A,INSERT,,,
Cable Segment Delta,527634056,N/A,INSERT,,,
Cable Segment Delta,527634088,N/A,INSERT,,,
Cable Segment Delta,527634120,N/A,INSERT,,,
Cable Segment Delta,527633684,N/A,INSERT,,,
Cable Segment Delta,527633748,N/A,INSERT,,,
Cable Segment Delta,527633812,N/A,INSERT,,,
OH Switch Unit,527634605,527634546,INSERT,,,
Primary Wire,216954422,216954418,UPDATE,status,Existing,Deleted
Primary Wire,216956897,216956895,UPDATE,insulation,WP,BARE
OH Transformer Bank,237462071,N/A,UPDATE,phase_designation,A,C
Pole,229662987,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229663019,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165224971,N/A,INSERT,,,
Audit History,165225131,N/A,INSERT,,,
Cable Segment Delta,527633844,N/A,INSERT,,,
Cable Segment Delta,527633876,N/A,INSERT,,,
Cable Segment Delta,527633908,N/A,INSERT,,,
Edist Device Feeder,527634637,N/A,INSERT,,,
Primary Wire,216947696,216947694,UPDATE,insulation,WP,BARE
OH Primary,216946903,N/A,UPDATE,installed_length,108,113
OH Primary,89302848,N/A,UPDATE,installed_length,62.31,64
OH Primary,216956737,N/A,UPDATE,installed_length,116,117
OH Primary,216956737,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,216956801,N/A,UPDATE,installed_length,126,124
Primary Wire,216957203,216957202,UPDATE,insulation,WP,BARE
Primary Wire,216957299,216957298,UPDATE,insulation,WP,BARE
Audit History,165216755,N/A,INSERT,,,
Audit History,165216723,N/A,INSERT,,,
Audit History,165217420,N/A,INSERT,,,
Cable Segment Delta,527634477,N/A,INSERT,,,
Cable Segment Delta,527634509,N/A,INSERT,,,
Cable Segment Delta,527634541,N/A,INSERT,,,
OH Primary,216954839,N/A,UPDATE,installed_length,91,88
Audit History,165215791,N/A,INSERT,,,
Audit History,165215855,N/A,INSERT,,,
Audit History,165215759,N/A,INSERT,,,
Audit History,165215887,N/A,INSERT,,,
Pole,231215984,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Audit History,164806106,N/A,INSERT,,,
Audit History,164806138,N/A,INSERT,,,
Audit History,164806042,N/A,INSERT,,,
Audit History,165220930,N/A,INSERT,,,
Audit History,165221090,N/A,INSERT,,,
Audit History,165218583,N/A,INSERT,,,
Cable Segment Delta,527634479,N/A,INSERT,,,
Cable Segment Delta,527634511,N/A,INSERT,,,
Cable Segment Delta,527634543,N/A,INSERT,,,
OH Transformer Bank Unit,236318982,236318971,UPDATE,phase,A,C
Cable Segment Delta,527634573,N/A,INSERT,,,
Audit History,165220635,N/A,INSERT,,,
Audit History,165220667,N/A,INSERT,,,
Audit History,165220763,N/A,INSERT,,,
Audit History,165221460,N/A,INSERT,,,
OH Primary,216945451,N/A,UPDATE,installed_length,130,142
OH Primary,216956833,N/A,UPDATE,installed_length,92,94
OH Primary,248973437,N/A,UPDATE,installed_length,110.4,108
OH Primary,371073858,N/A,UPDATE,installed_length,81.1,77
OH Switch,234501899,N/A,UPDATE,switch_no,452183,4476
OH Switch,234501899,N/A,UPDATE,xcel_energy_device_id,452183,4476
OH Switch,234501899,N/A,UPDATE,xcel_energy_field_stencil,452183,4476
Cable Segment Delta,527633683,N/A,INSERT,,,
Cable Segment Delta,527633715,N/A,INSERT,,,
Cable Segment Delta,527633747,N/A,INSERT,,,
Primary Wire,216956896,216956895,UPDATE,insulation,WP,BARE
Audit History,165217197,N/A,INSERT,,,
Audit History,165221100,N/A,INSERT,,,
Audit History,165225066,N/A,INSERT,,,
Audit History,165225194,N/A,INSERT,,,
Audit History,165215823,N/A,INSERT,,,
Primary Wire,216947695,216947694,UPDATE,insulation,WP,BARE
Primary Wire,216946710,216946709,UPDATE,insulation,WP,BARE
Primary Wire,216956441,216956440,UPDATE,phase,B,A
OH Primary,216957202,N/A,UPDATE,installed_length,109,110
OH Primary,216957298,N/A,UPDATE,installed_length,136,134
Audit History,165216530,N/A,INSERT,,,
Audit History,165218244,N/A,INSERT,,,
Audit History,165218276,N/A,INSERT,,,
Cable Segment Delta,527634084,N/A,INSERT,,,
Audit History,165217645,N/A,INSERT,,,
Audit History,165218374,N/A,INSERT,,,
Audit History,165218406,N/A,INSERT,,,
Audit History,165218438,N/A,INSERT,,,
Pole,229665832,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History Alternative,164804606,N/A,INSERT,,,
Audit History,164806128,N/A,INSERT,,,
Audit History,165216131,N/A,INSERT,,,
Cable Segment Delta,527634697,N/A,INSERT,,,
Cable Segment Delta,527634761,N/A,INSERT,,,
Pole,229491238,N/A,UPDATE,status,Retired,Deleted
Audit History,165215950,N/A,INSERT,,,
Audit History,165215918,N/A,INSERT,,,
OH Transformer Bank Unit,125296165,125296149,UPDATE,phase,A,C
OH Primary,216958717,N/A,UPDATE,installed_length,126,129
Audit History,165218614,N/A,INSERT,,,
Audit History,165220296,N/A,INSERT,,,
Audit History,165218646,N/A,INSERT,,,
Audit History,165220328,N/A,INSERT,,,
Cable Segment Delta,527634136,N/A,INSERT,,,
Pole,229640141,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527634168,N/A,INSERT,,,
Cable Segment Delta,527634705,N/A,INSERT,,,
Audit History,165220698,N/A,INSERT,,,
Audit History,165220730,N/A,INSERT,,,
Audit History,165220826,N/A,INSERT,,,
Audit History,165220858,N/A,INSERT,,,
OH Fuse,233885298,N/A,UPDATE,switch_no,'80/11',8211
OH Fuse,233885298,N/A,UPDATE,type,Unknown,Cutout
OH Fuse,233885298,N/A,UPDATE,xcel_energy_device_id,'80/11',8211
OH Fuse,233885298,N/A,UPDATE,xcel_energy_field_stencil,'80/11',8211
Audit History,165220795,N/A,INSERT,,,
Primary Wire,216956113,216956112,UPDATE,insulation,WP,BARE
Audit History,164806064,N/A,INSERT,,,
Audit History,164806096,N/A,INSERT,,,
Edist Device Feeder,527634539,N/A,INSERT,,,
Cable Segment Delta,527633682,N/A,INSERT,,,
Cable Segment Delta,527633714,N/A,INSERT,,,
Cable Segment Delta,527633746,N/A,INSERT,,,
Primary Wire,216954420,216954418,UPDATE,status,Existing,Deleted
Audit History,164804611,N/A,INSERT,,,
Pole,229663970,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
